killandfight_1,killandfight_2,killandfight_3,killandfight_4,killandfight_5,killandfight_6,choice,certainty_trolley,RAT1,RAT1_time_First Click,RAT1_time_Last Click,RAT1_time_Page Submit,RAT1_time_Click Count,RAT2,RAT2_time_First Click,RAT2_time_Last Click,RAT2_time_Page Submit,RAT2_time_Click Count,RAT3,RAT3_time_First Click,RAT3_time_Last Click,RAT3_time_Page Submit,RAT3_time_Click Count,RAT4,RAT4_time_First Click,RAT4_time_Last Click,RAT4_time_Page Submit,RAT4_time_Click Count,RAT5,RAT5_time_First Click,RAT5_time_Last Click,RAT5_time_Page Submit,RAT5_time_Click Count,RAT6,RAT6_time_First Click,RAT6_time_Last Click,RAT6_time_Page Submit,RAT6_time_Click Count,RAT7,RAT7_time_First Click,RAT7_time_Last Click,RAT7_time_Page Submit,RAT7_time_Click Count,RAT8,RAT8_time_First Click,RAT8_time_Last Click,RAT8_time_Page Submit,RAT8_time_Click Count,RAT9,RAT9_time_First Click,RAT9_time_Last Click,RAT9_time_Page Submit,RAT9_time_Click Count,RAT10,RAT10_time_First Click,RAT10_time_Last Click,RAT10_time_Page Submit,RAT10_time_Click Count,RAT11,RAT11_time_First Click,RAT11_time_Last Click,RAT11_time_Page Submit,RAT11_time_Click Count,RAT12,RAT12_time_First Click,RAT12_time_Last Click,RAT12_time_Page Submit,RAT12_time_Click Count,RAT13,RAT13_time_First Click,RAT13_time_Last Click,RAT13_time_Page Submit,RAT13_time_Click Count,RAT14,RAT14_time_First Click,RAT14_time_Last Click,RAT14_time_Page Submit,RAT14_time_Click Count,RAT15,RAT15_time_First Click,RAT15_time_Last Click,RAT15_time_Page Submit,RAT15_time_Click Count,RAT16,RAT16_time_First Click,RAT16_time_Last Click,RAT16_time_Page Submit,RAT16_time_Click Count,RAT17,RAT17_time_First Click,RAT17_time_Last Click,RAT17_time_Page Submit,RAT17_time_Click Count,RAT18,RAT18_time_First Click,RAT18_time_Last Click,RAT18_time_Page Submit,RAT18_time_Click Count,RAT19,RAT19_time_First Click,RAT19_time_Last Click,RAT19_time_Page Submit,RAT19_time_Click Count,RAT20,RAT20_time_First Click,RAT20_time_Last Click,RAT20_time_Page Submit,RAT20_time_Click Count,age,gender,ethnicity,education,CFI_1,CFI_2,CFI_3,CFI_4,CFI_5,CFI_6,CFI_7,CFI_8,attention_check,CFI_10,CFI_11,CFI_12,CFI_13,CFI_14,CFI_15,CFI_16,CFI_17,CFI_18,CFI_19,CFI_20,distance,overlap,ARIS_1,ARIS_2,ARIS_3,ARIS_4,WCST_timetotal,color,number,shape,
1,1,1,1,1,1,1,100,0,11.066,11.066,20.011,1,1,3.212,3.212,10.351,1,0,5.903,5.903,15.659,1,1,8.903,8.903,17.561,1,1,10.104,10.104,13.396,1,0,0,0,20.017,0,0,18.935,18.935,20.018,1,0,0,0,20.008,0,0,0,0,20.008,0,0,0,0,20.111,0,0,0,0,20.115,0,0,0,0,20.116,0,0,0,0,20.018,0,0,0,0,20.007,0,1,14.611,14.611,19.169,1,0,8.766,8.766,20.116,1,0,1.442,1.442,20.009,1,0,1.589,1.589,20.115,1,1,5.594,5.594,10.878,1,0,3.488,3.488,20.109,1,59,0,1,2,7,1,6,1,5,4,1,5,1,1,1,6,6,6,7,4,1,6,6,6,125,100,1,1,1,1,14,77.5,87.5,75,
2,1,1,1,1,1,1,60,0,2.315,2.315,20.009,1,1,2.673,2.673,14.005,1,1,1.64,1.64,8.327,1,1,1.267,1.267,4.621,1,1,1.274,1.274,5.535,1,1,1.17,1.17,5.727,1,1,1.057,1.057,4.02,1,1,1.165,1.165,4.227,1,1,1.058,1.058,6.353,1,1,1.182,1.182,5.316,1,0,1.075,1.075,20.006,1,1,1.794,1.794,16.791,1,0,1.119,1.119,5.58,1,0,0.967,0.967,20.011,1,1,1.656,1.656,11.29,1,1,1.023,1.023,7.027,1,1,0.95,0.95,18.908,1,0,2.054,2.054,17.965,1,1,1.311,1.311,5.41,1,1,1.827,1.827,9.399,1,46,0,1,1,5,5,5,4,5,4,5,6,1,4,3,6,6,6,5,5,3,6,6,6,5,1,1,2,3,4,13,75,80,83.3333333333333,
2,1,1,1,1,4,2,80,0,1.293,1.293,8.878,1,0,0.841,0.841,7.85,1,0,2.168,2.168,4.166,1,0,1.03,1.03,3.475,1,0,0.878,0.878,2.924,1,0,0.708,0.708,4.361,1,0,0.937,0.937,4.331,1,0,0.817,2.014,4.151,2,0,0.945,0.945,2.901,1,0,0.857,0.857,4.287,1,0,0.695,5.597,5.908,2,0,0.972,0.972,5.044,1,0,1.19,1.19,3.812,1,0,1.512,1.512,3.818,1,0,0.622,0.622,3.18,1,0,1.369,1.369,3.423,1,0,0.714,0.714,4.46,1,1,0.701,0.701,3.438,1,0,1.037,1.037,3.082,1,0,0.497,0.497,2.9,1,26,1,1,3,4,5,5,4,5,4,,5,1,4,3,5,5,5,6,6,4,6,6,6,126,100,4,2,2,3,10,67.5,80,89.5833333333333,
1,1,1,1,1,1,1,41,1,2.939,8.779,9.102,3,1,2.842,7.887,8.824,2,1,2.992,12.869,13.979,3,1,1.801,7.557,8.463,2,1,2.606,2.606,9.559,1,1,3.244,11.454,12.496,2,0,1.648,9.326,20.013,2,1,2.191,11.821,12.918,2,0,1.923,1.923,20.019,1,1,5.371,5.371,9.062,1,1,8.307,8.307,11.412,1,0,2.063,2.063,20.122,1,0,0,0,20.12,0,1,16.754,16.754,20.032,1,1,2.122,2.122,9.039,1,1,1.799,1.799,10.24,1,0,2.476,2.476,20.025,1,1,3.872,3.872,11.333,1,1,1.994,1.994,5.468,1,1,2.626,2.626,10.712,1,37,1,6,1,5,4,5,4,5,4,4,6,1,4,4,6,5,6,4,5,4,6,6,6,48,40,3,3,3,1,11,87.5,77.5,77.0833333333333,
3,1,1,1,1,1,1,95,1,1.665,1.665,10.074,1,1,1.401,1.401,5.513,1,1,0.737,0.737,5.344,1,1,1.381,1.381,7.321,1,1,0.937,0.937,4.703,1,1,1.701,3.916,4.366,2,0,1.269,1.269,20.008,1,1,3.493,3.493,11.039,1,1,0.629,0.629,5.196,1,1,0.713,0.713,3.523,1,0,0.786,0.786,20.006,1,1,2.48,2.48,13.716,1,0,1.34,1.34,14.529,1,0,1.784,1.784,9.313,1,1,0.852,0.852,10.211,1,1,0.954,0.954,10.939,1,1,1.401,1.401,8.97,1,1,0.993,0.993,4.286,1,1,0.555,0.555,5.609,1,0,1.147,1.147,11.21,1,22,0,3,2,4,4,5,,5,4,3,6,1,5,4,6,5,6,5,5,4,5,5,6,22,13,4,4,4,1,11,65,77.5,81.25,
3,1,1,2,1,1,1,95,0,5.939,5.939,13.141,1,1,2.284,2.284,6.975,1,0,2.597,2.597,10.315,1,0,4.061,4.061,10.804,1,1,2.924,2.924,6.839,1,0,2.736,2.736,20.127,1,0,16.671,16.671,20.013,1,0,2.376,4.562,16.449,2,0,5.877,5.877,18.803,1,1,2.308,2.308,7.168,1,0,2.053,2.053,11.343,1,1,2.036,2.036,13.868,1,1,3.02,3.02,6.66,1,1,3.595,3.595,10.034,1,1,3.392,3.392,9.134,1,0,6.846,6.846,13.982,1,0,6.965,6.965,18.351,1,1,2.674,2.674,8.648,1,0,5.697,5.697,18.158,1,0,4.783,4.783,9.566,1,67,0,1,3,6,3,5,4,5,4,2,5,1,5,3,6,6,5,6,5,3,6,6,6,89,90,4,5,6,6,13,90,87.5,85.4166666666667,
2,1,1,1,2,1,1,97,1,2.365,2.365,9.492,1,0,12.542,12.542,16.281,1,1,3.393,3.393,6.246,1,0,5.68,5.68,9.989,1,1,3.948,3.948,6.339,1,1,4.759,4.759,7.634,1,0,0,0,20.014,0,1,4.21,4.21,6.361,1,1,2.442,2.442,5.353,1,0,0,0,20.107,0,0,4.301,4.301,10.039,1,0,0,0,20.107,0,1,5.193,5.193,7.698,1,1,8.162,8.162,11.403,1,1,4.147,4.147,9.51,1,1,7.714,7.714,10.722,1,0,0,0,20.007,0,0,18.557,18.557,20.107,1,1,3.522,3.522,6.213,1,0,12.852,12.852,20.007,1,53,1,1,2,5,3,5,3,5,4,1,6,1,2,2,6,6,6,7,5,1,6,6,6,125,100,1,2,1,1,13,72.5,87.5,75,
2,1,1,1,1,2,1,85,1,1.037,1.037,12.253,1,1,0.903,0.903,5.51,1,1,0.855,0.855,9.254,1,1,0.738,8.301,8.853,2,0,0.682,0.682,20.123,1,0,1.105,2.731,18.271,3,1,1.045,1.045,4.743,1,1,0.736,0.736,7.119,1,0,0.592,0.592,13.836,1,0,1.071,3.225,20.017,3,0,2.473,3.308,18.687,3,0,0.581,0.581,14.962,1,1,0.703,7.179,11.753,4,1,0.604,10.287,10.825,2,0,1.063,13.125,13.435,2,1,0.781,10.194,18.553,2,0,1.079,1.079,13.781,1,0,0.63,0.63,17.057,1,1,0.816,0.816,6.525,1,1,0.789,12.273,12.623,3,22,0,6,2,3,3,5,3,5,4,2,5,1,2,2,6,6,6,6,5,3,5,5,6,70,67,3,3,3,4,10,77.5,77.5,79.1666666666667,
3,1,1,2,4,3,2,40,1,2.302,2.302,6.15,1,0,2.225,2.225,11.976,1,1,2.287,2.287,5.097,1,1,2.681,2.681,15.115,1,1,2.341,2.341,7.601,1,1,3.242,3.242,6.453,1,0,2.39,2.39,20.011,1,0,5.541,5.541,20.01,1,1,6.879,6.879,9.071,1,1,2.85,2.85,5.563,1,1,1.71,1.71,9.723,1,0,1.853,1.853,20.008,1,1,2.051,2.051,4.207,1,0,2.147,2.147,20.114,1,1,2.015,2.015,12.201,1,1,2.415,2.415,5.672,1,0,2.477,2.477,20.113,1,1,1.886,1.886,5.554,1,1,3.194,3.194,6.138,1,0,3.133,3.133,16.727,1,53,1,1,3,6,2,5,2,5,4,1,6,1,3,2,5,5,6,7,6,1,6,6,6,68,64,2,2,2,1,,85,90,89.5833333333333,
1,1,1,1,1,1,1,72,0,4.87,4.87,12.577,1,1,5.623,10.898,12.622,2,1,10.698,10.698,13.462,1,1,4.889,4.889,7.882,1,0,0,0,20.011,0,0,11.332,11.332,20.007,1,0,0,0,20.107,0,0,11.576,11.576,20.108,1,1,6.588,6.588,9.286,1,1,5.236,5.236,8.145,1,0,16.644,16.644,19.476,1,0,8.68,8.68,20.007,1,1,2.114,2.114,9.996,1,1,2.022,2.022,8.968,1,1,4.551,4.551,7.997,1,1,1.838,1.838,7.661,1,0,2.371,2.371,20.006,1,0,0,0,20.008,0,1,3.421,3.421,6.374,1,1,3.732,3.732,9.991,1,54,1,1,1,6,2,5,3,5,4,2,6,1,5,2,7,6,5,6,6,2,6,5,6,75,73,4,4,2,1,14,72.5,65,64.5833333333333,
1,1,1,1,1,1,1,100,1,2.192,2.192,5.955,1,0,3.325,3.325,6.881,1,1,4.192,4.192,8.056,1,0,2.221,10.813,13.257,2,1,3.55,3.55,6.76,1,1,3.205,3.205,6.425,1,0,4.952,4.952,11.532,1,1,4.252,4.252,8.768,1,0,7.267,7.267,20.13,1,0,10.099,10.099,20.018,1,0,8.611,8.611,20.023,1,0,2.248,2.248,20.122,1,1,2.345,2.345,6.522,1,0,3,7.471,10.067,2,0,5.671,5.671,9.183,1,0,10.675,10.675,13.575,1,0,2.639,2.639,20.024,1,1,1.716,1.716,11.274,1,1,1.319,1.319,4.442,1,0,1.461,1.461,20.124,1,39,1,1,3,5,5,4,4,5,4,4,4,1,4,3,6,6,5,6,6,3,6,6,6,125,100,3,3,3,3,13,62.5,60,52.0833333333333,
4,4,1,1,3,2,1,65,0,1.343,1.343,20.248,1,1,5.008,5.008,11.274,1,1,1.669,7.528,10.405,3,1,0.574,0.574,5.9,1,0,0.852,10.333,18.038,2,0,0.628,0.628,20.008,1,0,0.944,3.956,12.843,4,1,1.33,7.497,8.911,4,1,4.55,4.55,8.748,1,0,0.854,0.854,20.01,1,0,1.611,1.611,20.008,1,1,1.142,1.142,6.788,1,1,1.286,1.286,15.632,1,1,0.479,7.843,8.118,2,1,1.057,1.413,9.118,2,0,0.4,0.4,18.695,1,0,0.794,0.794,13.891,1,1,1.401,1.401,6.424,1,1,0.58,8.205,14.85,3,0,0.672,0.672,9.353,1,29,0,1,1,5,3,4,3,5,4,5,6,1,3,5,4,6,5,5,4,5,3,5,6,74,72,2,2,2,4,12,80,85,62.5,
1,1,1,1,1,1,1,82,0,0,0,20.022,0,1,5.892,5.892,10.091,1,0,12.938,12.938,20.118,1,1,2.561,2.561,20.021,1,1,7.262,7.262,10.723,1,1,7.938,7.938,11.932,1,0,8.46,8.46,20.124,1,0,0,0,20.024,0,1,6.563,6.563,10.629,1,0,6.208,6.208,20.116,1,1,16.946,16.946,20.016,1,0,4.271,4.271,20.123,1,0,0,0,20.122,0,0,0,0,20.019,0,0,0,0,20.122,0,1,4.443,4.443,9.016,1,0,7.297,7.297,20.122,1,0,18.048,18.048,20.014,1,1,1.9,1.9,11.6,1,1,7.872,7.872,11.975,1,36,1,1,2,5,5,3,,5,4,5,6,1,5,3,5,6,5,5,4,4,6,5,6,67,62,3,1,2,1,12,90,82.5,91.6666666666667,
1,1,1,1,1,1,1,85,1,1.236,2.367,15.113,2,1,1.002,2.953,5.196,3,1,0.635,0.635,4.703,1,1,0.859,0.859,4.735,1,0,0.871,10.167,15.498,4,0,1.25,1.25,7.877,1,0,0.953,2.418,12.648,2,0,0.93,6.167,10.216,3,1,1.832,1.832,5.249,1,1,3.251,3.251,5.815,1,0,1.014,1.014,11.995,1,1,0.69,2.253,12.649,2,1,1.519,1.519,6.477,1,0,0.754,17.726,20.12,2,1,1.411,2.703,9.888,2,0,0,0,0.129,0,1,0.978,12.866,13.244,4,1,0.68,1.653,7.852,2,1,0.795,0.795,7.545,1,1,0.808,0.808,5.74,1,25,1,1,1,4,5,7,3,4,4,3,5,1,6,3,6,6,5,6,6,5,6,6,6,39,30,4,2,1,1,11,75,62.5,68.75,
3,1,1,2,1,1,1,90,1,1.599,1.599,12.541,1,1,1.244,1.244,4.502,1,1,0.95,0.95,5.579,1,1,0.866,0.866,8.578,1,1,0.875,0.875,4.009,1,1,0.866,0.866,3.275,1,1,0.866,0.866,4.047,1,1,0.866,0.866,4.118,1,1,0.864,0.864,5.537,1,1,1.281,1.281,4.606,1,1,1.169,1.169,4.46,1,1,1.113,1.113,10.593,1,1,1.079,1.079,3.396,1,1,0.969,0.969,6.42,1,1,1.074,1.074,4.283,1,1,0.957,0.957,6.038,1,0,1.006,1.006,10.754,1,1,0.847,0.847,5.927,1,1,1.328,1.328,3.972,1,1,1.168,1.168,6.498,1,34,1,1,1,5,6,6,5,4,4,3,7,1,3,3,7,6,7,5,6,3,5,5,6,-15,0,2,2,1,1,,90,87.5,85.4166666666667,
1,1,1,1,1,2,1,100,1,1.413,1.413,14.95,1,1,1.346,1.346,18.386,1,1,1.536,1.536,18.031,1,1,1.114,1.114,6.842,1,1,1.498,1.498,15.418,1,1,5.505,5.505,7.915,1,0,1.46,1.46,20.02,1,1,7.179,7.179,9.029,1,0,1.242,1.242,20.113,1,0,0,0,20.016,0,0,7.208,7.208,20.12,1,0,0,0,20.012,0,0,0,0,20.12,0,0,0,0,20.022,0,1,8.752,8.752,12.316,1,0,0,0,20.12,0,0,0,0,20.013,0,1,11.784,11.784,20.117,1,0,0,0,20.015,0,1,5.857,5.857,8.098,1,23,1,4,1,4,6,6,6,4,4,6,7,1,6,6,5,5,6,5,5,3,5,5,6,50,43,3,3,3,4,11,52.5,75,85.4166666666667,
2,1,1,4,1,1,1,80,0,1.926,1.926,16.711,1,1,3.729,3.729,20.013,1,1,0.81,0.81,12.209,1,1,8.978,8.978,11.564,1,1,2.847,2.847,6.576,1,1,2.472,2.472,9.818,1,0,4.007,4.007,20.007,1,1,14.673,14.673,17.165,1,1,3.609,3.609,5.911,1,0,13.39,13.39,20.107,1,0,4.432,4.432,20.119,1,0,1.068,1.068,20.112,1,1,8.461,8.461,11.286,1,1,4.334,4.334,11.516,1,1,1.265,6.486,9.683,2,1,14.838,14.838,17.191,1,1,7.982,7.982,10.772,1,1,4.686,4.686,8.213,1,1,3.414,3.414,6.588,1,1,1.626,1.626,7.462,1,30,1,1,1,3,6,6,5,4,4,3,6,1,2,4,7,6,5,4,5,4,5,4,6,70,67,4,2,1,3,12,87.5,87.5,85.4166666666667,
2,2,2,2,3,3,1,87,1,1.377,1.377,6.831,1,1,1.179,1.179,5.963,1,1,0.415,0.415,3.805,1,1,0.472,0.472,3.668,1,1,0.395,0.395,5.292,1,1,0.671,0.671,3.748,1,0,0.595,8.799,10.972,2,0,0.633,0.633,8.669,1,1,0.663,0.663,7.945,1,1,0.701,0.701,9.337,1,0,0.539,0.539,20.112,1,0,2.047,2.047,14.15,1,1,0.459,0.459,16.015,1,0,0.639,0.639,18.036,1,1,0.487,0.487,7.319,1,1,0.776,0.776,8.657,1,0,0.395,14.953,20.108,3,0,0,0,0.24,0,1,1.132,9.492,12.148,2,1,0.555,0.555,5.027,1,29,0,1,3,5,2,6,6,4,4,3,3,1,5,4,3,5,4,4,3,5,4,5,6,61,56,6,5,5,6,10,80,82.5,85.4166666666667,
1,1,1,1,3,3,1,30,1,1.055,1.055,4.696,1,0,1.071,1.489,4.851,2,1,0.852,0.852,3.759,1,1,0.869,1.353,4.164,2,1,0.71,0.71,6.986,1,1,0.964,0.964,7.885,1,0,0.751,0.751,10.081,1,1,0.629,0.629,3.723,1,1,0.804,0.804,5.078,1,0,1.443,1.443,8.548,1,0,1.093,1.093,5.375,1,0,0.862,0.862,9.285,1,1,0.826,0.826,4.71,1,1,0.89,0.89,4.906,1,0,0.671,0.671,12.47,1,1,0.649,0.649,6.204,1,1,0.66,0.66,13.473,1,0,0.77,0.77,20.012,1,1,3.9,3.9,5.647,1,0,0.849,0.849,4.285,1,23,1,1,1,6,6,7,5,6,3,4,6,1,3,3,6,6,6,5,6,3,6,6,6,69,65,5,3,3,2,10,90,82.5,72.9166666666667,
7,2,2,3,5,5,1,50,0,7.693,7.693,20.009,1,0,1.236,1.236,20.007,1,0,1.346,1.346,16.386,1,1,1.118,1.118,6.751,1,0,2.171,2.171,6.873,1,0,1.262,1.262,4.85,1,0,1.746,1.746,11.808,1,0,2.888,2.888,20.007,1,0,1.421,1.421,7.225,1,0,4.15,17.91,18.254,2,0,11.821,11.821,20.111,1,0,1.739,1.739,6.392,1,0,2.26,2.26,12.355,1,0,1.196,1.196,12.772,1,0,1.078,1.078,9.622,1,0,2.661,2.661,7.355,1,0,1.187,1.187,6.045,1,0,0.98,0.98,10.465,1,0,1.306,1.306,10.381,1,0,2.522,2.522,7.257,1,20,0,1,3,4,5,7,3,6,3,2,6,1,3,2,7,7,7,6,3,2,5,6,6,64,60,5,1,4,5,,67.5,67.5,79.1666666666667,
1,1,1,1,1,1,1,100,1,3.67,3.67,8.296,1,1,16.178,16.178,20.108,1,0,0,0,0.846,0,1,3.748,3.748,10.463,1,0,0,0,20.007,0,1,7.299,7.299,11.181,1,0,0,0,20.013,0,1,4.484,4.484,8.598,1,1,9.281,9.281,13.995,1,1,16.422,16.422,20.015,1,0,0,0,0.968,0,0,0,0,20.014,0,0,0,0,20.01,0,1,8.059,8.059,11.733,1,0,19.218,19.218,20.116,1,1,4.608,4.608,8.65,1,1,16.362,16.362,20.106,1,0,0,0,0.493,0,1,8.304,8.304,12.202,1,1,2.162,2.162,7.501,1,56,1,3,1,6,5,6,3,6,3,3,6,1,2,3,6,6,6,6,6,3,6,6,6,-99,0,1,1,1,1,,80,75,68.75,
3,1,1,1,1,1,1,100,1,0.597,4.349,4.647,2,1,0.442,0.442,4.168,1,1,0.705,0.705,4.808,1,1,0.559,0.559,11.813,1,1,0.702,0.702,15.114,1,1,0.764,0.764,5.523,1,1,0.565,0.565,9.011,1,1,0.378,0.378,4.04,1,1,0.581,0.581,3.676,1,1,0.705,0.705,3.847,1,1,0.586,0.586,4.521,1,0,0.527,0.527,20.11,1,1,2.257,2.257,5.215,1,0,0.953,0.953,20.119,1,1,1.42,1.42,6.202,1,0,0.533,0.533,20.014,1,0,1.799,1.799,20.007,1,1,1.658,1.658,19.984,1,1,0.369,0.369,5.544,1,1,0.417,0.417,4.287,1,24,0,1,2,6,3,6,2,6,3,2,1,1,2,3,7,5,6,7,3,5,6,6,6,9,3,1,1,1,1,12,77.5,70,62.5,
2,5,3,5,4,5,2,70,1,1.56,1.56,4.004,1,1,1.181,1.181,4.004,1,1,1.369,1.369,5.402,1,1,0.985,0.985,3.245,1,1,2.623,2.623,5.983,1,1,2.334,13.383,18.217,4,1,1.112,1.112,7.575,1,1,1.124,1.124,2.791,1,1,0.906,0.906,3.171,1,1,0.931,0.931,6.682,1,0,0.866,17.225,17.905,3,1,0.83,3.789,7.9,2,1,0.77,0.77,2.608,1,1,0.717,0.717,8.525,1,1,0.823,0.823,8.146,1,1,0.875,0.875,14.562,1,0,0.825,0.825,13.089,1,1,1.581,1.581,7.107,1,1,1.091,1.091,3.97,1,1,1.253,1.253,5.365,1,36,0,1,2,6,2,6,4,6,3,4,6,1,3,3,6,4,5,5,5,3,6,6,6,58,51,5,4,6,5,8,87.5,90,85.4166666666667,
1,1,1,1,1,1,1,80,1,1.987,1.987,5.375,1,0,1.777,1.777,7.012,1,1,2.655,2.655,11.795,1,1,2.561,2.561,8.477,1,1,3.88,3.88,19.668,1,1,2.658,2.658,7.709,1,0,3.283,3.283,20.107,1,1,3.109,3.109,7.025,1,1,1.968,1.968,5.611,1,1,1.718,1.718,6.346,1,0,1.875,1.875,20.01,1,1,3.052,3.052,8.813,1,1,2.225,2.225,7.165,1,1,2.13,2.13,9.835,1,1,1.602,1.602,5.677,1,1,1.715,1.715,5.27,1,0,1.803,1.803,20.006,1,1,1.494,1.494,17.761,1,1,1.369,1.369,5.277,1,0,1.717,1.717,9.68,1,68,1,1,2,5,5,7,2,5,3,1,5,1,2,1,5,6,5,7,3,1,7,6,6,125,100,1,6,4,1,13,75,27.5,89.5833333333333,
3,1,2,3,2,4,2,31,0,1.009,8.385,9.556,2,1,1.117,1.117,6.241,1,1,1.386,5.614,7.928,2,1,0.517,0.786,11.695,2,0,0.552,0.552,14.475,1,1,0.628,5.628,5.98,2,0,0.583,7.717,8.054,3,1,0.428,0.706,15.084,2,0,1.152,1.475,12.948,2,1,0.72,6.582,8.774,2,0,0,0,20.107,0,0,0.171,0.171,11.042,1,1,1.085,14.983,15.313,2,0,0.641,0.641,20.006,1,1,2.757,2.757,5.312,1,1,0.991,0.991,3.44,1,0,0.629,0.629,20.007,1,1,6.318,6.318,8.897,1,1,7.61,7.61,15.428,1,1,0.776,0.776,3.41,1,25,0,1,2,2,5,7,5,5,3,1,5,1,4,2,5,5,5,6,7,1,5,6,6,81,81,5,3,6,5,13,57.5,77.5,70.8333333333333,
1,1,1,1,1,1,1,100,0,1.092,1.092,9.334,1,0,1.039,1.039,5.793,1,1,0.884,1.3,6.068,2,1,0.825,0.825,4.684,1,1,0.64,0.64,6.284,1,1,0.829,0.829,4.056,1,1,0.59,0.59,3.424,1,1,0.551,0.551,4.063,1,1,0.655,0.655,4.511,1,1,0.762,0.762,3.113,1,1,0.842,0.842,6.586,1,1,0.655,0.655,7.901,1,1,0.698,0.698,2.833,1,1,0.822,0.822,6.912,1,1,0.692,0.692,3.749,1,1,0.603,0.603,3.782,1,0,0.771,0.771,19.939,1,1,0.594,0.594,4.465,1,1,0.663,0.663,4.379,1,1,0.857,0.857,13.171,1,35,0,4,1,5,5,6,4,5,3,4,5,1,5,4,6,6,5,4,5,6,5,6,6,36,26,1,1,1,1,11,77.5,67.5,50,
3,1,1,3,1,2,1,50,1,5.99,5.99,8.972,1,1,3.09,3.09,8.517,1,1,6.703,6.703,9.438,1,1,6.393,6.393,9.416,1,1,1.676,1.676,6.69,1,1,3.694,3.694,8.265,1,1,11.835,11.835,14.769,1,0,0,0,20.115,0,0,6.914,6.914,10.234,1,0,12.54,12.54,20.008,1,0,0,0,0.208,0,0,0,0,20.11,0,1,8.363,8.363,10.792,1,0,0,0,20.112,0,1,2.822,2.822,6.382,1,1,6.168,6.168,9.199,1,0,0,0,20.107,0,0,14.174,14.174,17.35,1,1,2.431,2.431,5.966,1,0,0,0,20.121,0,63,0,1,1,5,5,6,4,5,3,3,7,1,3,1,6,7,6,5,4,3,6,7,6,125,100,2,3,4,1,11,82.5,85,68.75,
4,2,2,2,1,2,2,50,0,1.343,1.343,20.012,1,0,1.568,11.318,20.008,2,0,1.93,1.93,20.064,1,0,0,0,0.845,0,0,1.515,9.797,17.366,3,0,6.988,7.599,10.117,2,0,1.168,1.168,20.013,1,0,4.392,4.392,17.098,1,0,1.032,1.032,16.929,1,0,1.566,1.566,13.796,1,0,3.212,3.212,11.854,1,0,1.242,1.242,8.335,1,0,1.025,1.025,13.172,1,0,1.411,1.411,7.332,1,0,1.146,1.146,16.905,1,0,0.804,0.804,9.665,1,0,1.113,1.113,10.136,1,0,0.874,1.325,4.539,2,0,0.878,0.878,4.992,1,0,1.071,1.071,10.593,1,26,0,4,3,4,4,6,3,5,3,2,3,1,4,2,5,4,6,5,7,3,2,5,6,71,68,5,3,4,4,,87.5,85,89.5833333333333,
4,4,3,2,3,5,2,85,1,1.821,1.821,7.93,1,1,1.293,1.293,9.215,1,0,1.643,1.643,20.112,1,1,6.352,6.939,10.806,2,0,1.355,1.355,13.266,1,0,1.475,1.475,20.118,1,0,7.273,7.273,14.322,1,1,1.34,1.34,7.109,1,0,1.118,1.118,19.634,1,0,1.643,1.643,20.108,1,0,0,0,0.508,0,1,2.121,2.121,13.591,1,0,1.513,1.513,20.116,1,0,2.103,2.103,20.109,1,1,2.683,2.683,9.545,1,0,1.287,1.287,20.015,1,0,2.467,2.467,11.207,1,1,1.307,1.307,11.904,1,1,1.169,1.169,6.59,1,0,1.217,1.217,14.113,1,35,0,1,2,6,2,6,1,5,3,1,5,1,2,1,6,6,5,7,6,2,6,6,6,100,100,5,4,5,5,11,82.5,80,77.0833333333333,
2,1,1,1,1,1,2,35,1,0.998,0.998,5.391,1,1,0.944,0.944,7.392,1,1,0.732,0.732,4.727,1,1,0.643,0.643,2.904,1,1,0.883,0.883,7.022,1,1,0.609,0.609,2.837,1,0,0.584,0.584,20.011,1,1,1.225,1.225,6.776,1,0,0.879,0.879,20.109,1,1,5.941,5.941,7.913,1,0,0.866,0.866,20.01,1,0,1.355,1.355,15.389,1,1,0.962,0.962,3.877,1,1,0.901,0.901,6.818,1,1,0.691,0.691,3.815,1,1,1.383,1.383,3.185,1,0,0.887,0.887,14.427,1,0,0.626,0.626,14.74,1,1,0.979,0.979,2.811,1,1,0.638,0.638,3.364,1,20,1,1,3,5,7,5,6,5,3,5,6,1,3,5,5,5,6,5,5,3,5,5,6,14,6,3,4,4,2,10,90,82.5,81.25,
2,2,2,2,3,4,2,86,1,2.938,2.938,10.222,1,0,1.342,1.342,17.827,1,0,1.192,1.192,13.905,1,1,1.354,1.905,11.971,2,1,1.466,1.466,6.529,1,0,7.839,7.839,14.801,1,0,1.196,1.196,13.909,1,0,0.999,13.909,14.52,2,0,1.218,3.065,14.687,2,0,5.699,5.699,9.396,1,1,2.891,2.891,9.48,1,0,4.216,4.216,11.913,1,0,2.741,2.741,9.84,1,0,6.105,6.462,11.482,2,1,2.2,2.2,9.8,1,0,1.819,1.819,11.015,1,0,2.525,2.525,6.627,1,1,1.693,1.693,16.09,1,1,10.098,10.098,14.019,1,0,2.259,2.259,20.118,1,22,1,5,1,6,3,5,5,5,3,4,6,1,4,3,4,5,4,5,4,4,5,5,6,125,100,4,5,4,4,13,72.5,65,70.8333333333333,
